image_id,source,identity,image_path,date,relative_age,encounter,coat_pattern,location,cell_code,latitude,longitude,trap_id,split-geo_aware,split-time_open,split-time_closed,split,client
4371,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04371_lynx_159.png,2016-02-24,4.0,2530,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-149,test,train,test,train,beskydy
3366,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03366_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
5051,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/05051_lynx_159.png,2016-04-11,4.0,2097,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-184,test,train,train,train,beskydy
1943,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/01943_lynx_159.png,2014-04-13,2.0,2970,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-122,test,train,train,train,beskydy
4368,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04368_lynx_159.png,2016-02-24,4.0,2529,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-149,test,train,test,train,beskydy
7450,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/07450_lynx_159.png,2018-01-14,6.0,2025,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-189,test,train,test,train,beskydy
4372,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04372_lynx_159.png,2016-02-24,4.0,2530,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-149,test,train,test,train,beskydy
1752,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/01752_lynx_159.png,2014-03-02,2.0,3158,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-96,test,train,test,train,beskydy
3943,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03943_lynx_159.png,2015-09-29,3.0,3443,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-85,test,train,train,train,beskydy
6275,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06275_lynx_159.png,2017-04-15,5.0,2083,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,test,train,beskydy
1450,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/01450_lynx_159.png,2013-09-09,1.0,3463,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-81,test,train,train,train,beskydy
3342,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03342_lynx_159.png,2015-05-05,3.0,2792,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-139,test,train,test,train,beskydy
7826,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/07826_lynx_159.png,2017-08-12,5.0,2085,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,train,train,beskydy
7782,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/07782_lynx_159.png,2018-01-22,6.0,1580,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-235,test,train,train,train,beskydy
3368,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03368_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
3371,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03371_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
104,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/00104_lynx_159.png,2012-11-25,0.0,2996,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-119,test,train,train,train,beskydy
7778,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/07778_lynx_159.png,2018-01-22,6.0,1581,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-235,test,train,train,train,beskydy
3362,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03362_lynx_159.png,2015-03-23,3.0,2654,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-144,test,train,test,train,beskydy
3942,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03942_lynx_159.png,2015-09-29,3.0,3443,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-85,test,train,train,train,beskydy
5053,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/05053_lynx_159.png,2016-04-11,4.0,2097,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-184,test,train,train,train,beskydy
3946,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03946_lynx_159.png,2015-09-29,3.0,3443,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-85,test,train,train,train,beskydy
1458,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/01458_lynx_159.png,2013-09-09,1.0,3464,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-80,test,train,train,train,beskydy
4654,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04654_lynx_159.png,2016-02-22,4.0,2665,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-144,test,train,train,train,beskydy
6272,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06272_lynx_159.png,2017-04-15,5.0,2083,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,test,train,beskydy
100,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/00100_lynx_159.png,2012-10-28,0.0,2995,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-119,test,train,train,train,beskydy
6270,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06270_lynx_159.png,2017-04-15,5.0,2083,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,test,train,beskydy
5839,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/05839_lynx_159.png,2017-01-15,5.0,2812,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-139,test,train,train,train,beskydy
3941,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03941_lynx_159.png,2015-09-29,3.0,3443,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-85,test,train,train,train,beskydy
3374,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03374_lynx_159.png,2015-04-20,3.0,4678,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-28,test,train,test,train,beskydy
4652,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04652_lynx_159.png,2016-02-22,4.0,2665,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-144,test,train,train,train,beskydy
3358,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03358_lynx_159.png,2015-05-05,3.0,2792,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-139,test,train,test,train,beskydy
3370,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03370_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
8438,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/08438_lynx_159.png,2018-01-14,6.0,2999,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-119,test,train,test,train,beskydy
3340,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03340_lynx_159.png,2015-05-15,3.0,2587,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-148,test,train,train,train,beskydy
1944,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/01944_lynx_159.png,2014-04-13,2.0,2970,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-122,test,train,train,train,beskydy
6271,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06271_lynx_159.png,2017-04-15,5.0,2083,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,test,train,beskydy
4256,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04256_lynx_159.png,2016-02-19,4.0,2985,,dolny_kubin-3,10kmE499N295,49.32382,19.29785,beskydy-120,test,train,train,train,beskydy
4254,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04254_lynx_159.png,2016-01-04,4.0,2096,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-184,test,train,train,train,beskydy
3369,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03369_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
8437,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/08437_lynx_159.png,2018-01-14,6.0,2999,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-119,test,train,test,train,beskydy
4364,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/04364_lynx_159.png,2016-02-22,4.0,2528,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-149,test,train,train,train,beskydy
6028,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06028_lynx_159.png,2017-03-04,5.0,2818,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-139,test,train,train,train,beskydy
8644,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/08644_lynx_159.png,2018-01-07,6.0,2089,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,train,train,beskydy
7454,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/07454_lynx_159.png,2018-01-14,6.0,2026,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-189,test,train,test,train,beskydy
3377,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03377_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
6273,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06273_lynx_159.png,2017-04-15,5.0,2083,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,test,train,beskydy
3938,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03938_lynx_159.png,2015-09-29,3.0,3443,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-85,test,train,train,train,beskydy
3953,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03953_lynx_159.png,2015-10-25,3.0,3462,,dolny_kubin-3,10kmE499N295,49.32382,19.29785,beskydy-82,test,train,train,train,beskydy
3363,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03363_lynx_159.png,2015-03-24,3.0,2386,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-154,test,train,train,train,beskydy
5459,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/05459_lynx_159.png,2016-10-04,4.0,2809,,oravska_lesna-1,10kmE498N295,49.33508,19.16119,beskydy-139,test,train,train,train,beskydy
6269,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/06269_lynx_159.png,2017-04-15,5.0,2083,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,test,train,beskydy
7824,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/07824_lynx_159.png,2017-08-12,5.0,2085,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,train,train,beskydy
3939,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/03939_lynx_159.png,2015-09-29,3.0,3443,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-85,test,train,train,train,beskydy
11636,beskydy,lynx_159,CzechLynx/beskydy/lynx_159/11636_lynx_159.png,2017-08-12,5.0,2085,,dolny_kubin-2,10kmE499N294,49.2347,19.28083,beskydy-185,test,train,train,train,beskydy
8801,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/08801_lynx_160.png,2018-10-31,0.0,4083,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,train,train,beskydy
8807,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/08807_lynx_160.png,2018-10-31,0.0,2622,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
8808,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/08808_lynx_160.png,2018-10-31,0.0,2622,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
8809,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/08809_lynx_160.png,2018-10-31,0.0,2622,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
8916,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/08916_lynx_160.png,2018-12-18,0.0,2626,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
9022,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09022_lynx_160.png,2019-02-02,1.0,2211,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-179,test,train,train,train,beskydy
9025,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09025_lynx_160.png,2019-02-02,1.0,4089,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,train,train,beskydy
9026,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09026_lynx_160.png,2019-02-02,1.0,4089,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,train,train,beskydy
9033,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09033_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9043,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09043_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9044,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09044_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9047,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09047_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9048,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09048_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9049,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09049_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9050,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09050_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9051,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09051_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9052,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09052_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9053,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09053_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9054,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09054_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9055,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09055_lynx_160.png,2019-02-03,1.0,4091,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-56,test,train,test,train,beskydy
9059,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09059_lynx_160.png,2019-02-02,1.0,2631,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
9060,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09060_lynx_160.png,2019-02-02,1.0,2631,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
9061,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09061_lynx_160.png,2019-02-02,1.0,2631,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,train,train,beskydy
9068,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09068_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9069,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09069_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9070,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09070_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9071,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09071_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9072,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09072_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9073,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09073_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9074,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09074_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9075,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09075_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9076,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09076_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9077,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09077_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
9078,beskydy,lynx_160,CzechLynx/beskydy/lynx_160/09078_lynx_160.png,2019-02-03,1.0,2633,,trojanovice-1,10kmE491N296,49.49856,18.21815,beskydy-147,test,train,test,train,beskydy
16634,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16634_lynx_163.png,2024-01-15,4.0,5246,,turzovka-3,10kmE494N296,49.4677,18.62986,beskydy-0,test,test,train,train,beskydy
15823,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15823_lynx_163.png,2023-07-17,3.0,121,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-10,test,test,test,train,beskydy
16716,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16716_lynx_163.png,2024-02-28,4.0,552,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-330,test,test,train,train,beskydy
11880,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/11880_lynx_163.png,2020-12-19,0.0,5117,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
15439,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15439_lynx_163.png,2023-03-20,3.0,549,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-330,test,test,test,train,beskydy
16611,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16611_lynx_163.png,2024-01-08,4.0,157,,turzovka-3,10kmE494N296,49.4677,18.62986,beskydy-345,test,test,test,train,beskydy
17066,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17066_lynx_163.png,2024-04-08,4.0,825,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
16261,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16261_lynx_163.png,2023-12-05,3.0,5242,,turzovka-3,10kmE494N296,49.4677,18.62986,beskydy-0,test,test,train,train,beskydy
16303,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16303_lynx_163.png,2023-12-29,3.0,344,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-335,test,test,train,train,beskydy
15495,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15495_lynx_163.png,2023-03-25,3.0,818,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
16071,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16071_lynx_163.png,2023-08-13,3.0,5140,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
17506,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17506_lynx_163.png,2024-08-27,4.0,5145,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,train,train,beskydy
17645,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17645_lynx_163.png,2024-09-20,4.0,826,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
16029,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16029_lynx_163.png,2023-08-13,3.0,5137,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
17057,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17057_lynx_163.png,2024-04-08,4.0,825,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
16043,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16043_lynx_163.png,2023-08-13,3.0,5138,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
16036,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16036_lynx_163.png,2023-08-13,3.0,5137,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
16034,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16034_lynx_163.png,2023-08-13,3.0,5137,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
13567,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/13567_lynx_163.png,2022-02-20,2.0,529,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-330,test,test,train,train,beskydy
11876,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/11876_lynx_163.png,2020-12-19,0.0,5117,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
15240,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15240_lynx_163.png,2023-02-07,3.0,100,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-26,test,test,train,train,beskydy
16069,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16069_lynx_163.png,2023-08-13,3.0,5140,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
14613,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/14613_lynx_163.png,2022-04-18,2.0,5128,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
17063,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17063_lynx_163.png,2024-04-08,4.0,825,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
15440,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15440_lynx_163.png,2023-03-20,3.0,549,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-330,test,test,test,train,beskydy
17648,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17648_lynx_163.png,2024-09-20,4.0,826,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
15827,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15827_lynx_163.png,2023-07-18,3.0,122,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-10,test,test,train,train,beskydy
15838,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15838_lynx_163.png,2023-08-27,3.0,85,,frydlant_nad_ostravici-1,10kmE492N297,49.5777,18.37089,beskydy-64,test,test,test,train,beskydy
15213,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/15213_lynx_163.png,2023-01-14,3.0,5132,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,train,train,beskydy
17504,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/17504_lynx_163.png,2024-08-27,4.0,5145,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,train,train,beskydy
16663,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16663_lynx_163.png,2024-02-02,4.0,822,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-323,test,test,train,train,beskydy
16317,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16317_lynx_163.png,2023-12-31,3.0,28,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-112,test,test,train,train,beskydy
16723,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16723_lynx_163.png,2024-03-06,4.0,554,,milikov-1,10kmE494N297,49.55691,18.64581,beskydy-330,test,test,train,train,beskydy
16067,beskydy,lynx_163,CzechLynx/beskydy/lynx_163/16067_lynx_163.png,2023-08-13,3.0,5140,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,test,test,train,beskydy
